usuario,ruta,tipo1,tipo2,tipo3,tipo4,tipo5,tipo6,tipo7,tipo8,tipo9,tipo10,tipo11,tipo12,tipo13,tipo14,tipo15,tipo16,tipo17,tipo18,tipo19,tipo20
GRPIAA3,4470960,12,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471025,9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471042,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471051,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471063,8,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471074,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4471136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4475362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4475645,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4476395,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4476425,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4476477,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4476537,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4476549,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4479367,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4479736,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4479831,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4480094,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4480142,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4480173,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4480182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4480192,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4486701,6,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4500153,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4510633,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4522126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4522205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4522217,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4522321,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4522665,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4523915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4525304,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4525408,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4537215,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4537820,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4538026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4538948,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4540483,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4540969,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4542795,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4546164,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4546344,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4547081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4552558,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4552717,4,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4552970,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4553561,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4553831,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4553981,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4554709,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4554819,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GRPIAA3,4555083,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
